"1"	1	1.40530550169683	1.71230461680854	1.54730826424072	1.40629018529049	0.627215426911798	1.40661784344551	0.891382290765441	0.523908952213736	0.551361070266532	0.474622356796366	-0.0404884214485964	0.130485028769302	0.242190786257774	0.300498163533346	1	1	1	1	1	1	1	1.39851761781788	2.82373018680761	1.98113832803892	1.11876796797582	3.9656749327361	1.17684661572187	0.329749426875172
"1"	5	1.3385919319229	1.7709098760315	1.67189815834881	1.34244161872223	0.592836586817428	1.34607613304763	0.85195237709539	0.444726647469624	0.608541461648591	0.549664884525013	0.00827738763948795	-0.174875363990732	0.227292570331487	0.205829265944245	1	1	1	1	1	1	1	0.998918073566657	3.074885478096	2.53450990092928	0.78426078136574	4.46460854724764	0.874629073160997	0.389352149765563
"1"	3	1.35891959695371	1.7702018375539	1.62556487517337	1.36055482098418	0.59893699653516	1.36255760611292	0.869407335100661	0.602384511910537	0.681018921711962	0.594502774879344	-0.138183894745516	-0.0211599323050051	0.232196363179	0.289189017834039	1	1	1	1	1	1	1	1.32203035328162	3.49064829347781	2.5525541224084	0.971270405423063	5.05854901268675	1.01208412130477	0.39795211749265
"1"	8	1.30115124561964	1.7469844102889	1.6891267472289	1.28860504048762	0.58388460527706	1.29737049518772	0.848541753744057	0.53273335953489	0.543085757078269	0.511551940282645	-0.1676485199036	0.0664652839934313	0.184006318451297	0.28865122373342	1	1	1	1	1	1	1	0.911010595834563	2.94008137086372	2.45910201387809	0.60887443867892	4.74700623070178	0.645005574798083	0.442548493018074
"1"	6	1.39840383675608	1.89493615822992	1.6936378208595	1.40078041481343	0.588305014611483	1.39896387217436	0.855141539032725	0.475648240561478	0.576420706105998	0.50956345634391	0.238057267915279	-0.164692946291861	0.357027363277705	0.168983349902346	1	1	1	1	1	1	1	1.162064316535	3.1103122388688	2.32842786184322	0.985305590777445	5.13970193691478	1.06908365239855	0.401360497913441
"1"	2	1.35532646652817	1.56438150275919	1.37021260218653	1.36037491327791	0.600262167808325	1.35947135193079	0.854184580590538	0.416074513292316	0.480759582911438	0.325208458653542	0.150453155631294	0.0786252612060286	0.284083247336017	0.302879887024847	1	1	1	1	1	1	1	1.09802680885965	2.13410960050736	1.19094452123788	0.943184450611321	4.75315196005075	1.02177545651226	0.46506750510346
"1"	4	1.41460887239435	1.79014660169987	1.65487397286679	1.39087126274668	0.593356076851658	1.41263362523079	0.871296457147608	0.61914433511665	0.725622994503379	0.610159213240796	-0.209017229859169	-0.0965370243904024	0.206133292719844	0.29687156294466	1	1	1	1	1	1	1	1.54505410561156	3.02109342084184	2.33890340827812	1.1275720507054	4.49059875388652	1.19550832555242	0.369479519139642
"1"	11	1.32174745495237	1.75488705097841	1.70402396285075	1.31700238506206	0.607741065686833	1.32324035997632	0.870617124072698	0.529667518335661	0.658662573792901	0.627995377374956	-0.223264772139525	-0.107867316560971	0.153998533415026	0.226810955463302	1	1	1	1	1	1	1	1.00737060541866	3.07595321183993	2.80218238934264	0.767174813184908	4.11665614401236	0.763480338733369	0.337669178512449
"1"	7	1.42644463663887	1.85456666463543	1.78367612115191	1.40578681242694	0.620871654461166	1.42166637448397	0.878896491704665	0.542285384726522	0.600669260210243	0.568482697653856	-0.265866576347434	0.00700042517979195	0.140379596367215	0.269363174357073	1	1	1	1	1	1	1	1.40406390368214	3.56303575311067	3.11534026523375	1.12685329828782	3.97552971956355	1.10368310838953	0.327003718569236
"1"	9	1.45116816208807	1.84622804864725	1.76710542188747	1.44325761855468	0.584682739815058	1.44830125054577	0.858038217061008	0.594355821922779	0.664641383180965	0.601552828250692	0.206820083723386	-0.272377107162845	0.400882401677161	0.176833054283878	1	1	1	1	1	1	1	1.6487364839072	3.80648545409454	3.26241425813957	1.28846152408131	5.72008914251545	1.44722595073518	0.431185103514458
